time_utc,label,2m_temperature,2m_dewpoint_temperature,maximum_2m_temperature_since_previous_post_processing,minimum_2m_temperature_since_previous_post_processing,surface_pressure,mean_sea_level_pressure,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_gust_since_previous_post_processing,total_precipitation,convective_precipitation,large_scale_precipitation,mean_total_precipitation_rate,total_column_water_vapour,total_cloud_cover,geopotential,convective_available_potential_energy,precip_rate_mm_per_hr,precip_1h,precip_3h,precip_6h,wind_speed_10m,wind_dir_10m_deg,wind_gust_10m,wind_gust_dir_deg,morning_temp,afternoon_temp,daily_min_temp,daily_max_temp,morning_rh,afternoon_rh,daily_rh_min,daily_rh_max,dewpoint_depression_c,station_lat,station_lon
,0,297.084,277.171,296.434,275.15,78694.730882662,101435.972,0.1761047693510555,0.632,5.453180193236714,0.743,0.001,-0.0,0.001,32.528,0.7944468408262454,24129.53,285.813,0.001,0.6797272583201269,2.043423367593712,4.100759235668789,0.675,157.916,2.556,1.0,295.612,291.387,290.234,304.0114993913573,92.211,81.684,78.438,97.21177445652174,0.6,32.07,79.93625342679128
,0,289.674,291.286,279.263,291.918,75318.887,104387.0666266772,-0.046,0.548,4.443,0.656,-0.001,0.002,0.001,30.088,1.045,25344.456596221018,276.551,0.0,0.6797272583201269,2.772,2.835,0.583,334.84,4.302,1.0,297.281,304.12,298.4101307426054,286.145,86.044,82.566,73.29326036249014,103.576,0.411,30.808,80.857
,0,291.789,293.173,283.402,284.783,76292.066,105344.083,-0.323,0.114,5.453180193236714,0.6765805065234076,0.001,0.002,-0.001,33.423,1.013,38733.338,337.12472982675195,0.001,0.842,2.223,3.626,0.347,112.775,3.944,1.0,303.442,301.333,297.928,282.029,84.972,84.123,70.114,101.923,3.1886087160262413,30.933,79.93625342679128
,0,294.838,285.224,299.36,299.81499398426655,79083.33,96325.918,-0.348,-0.112,3.662,0.956,0.001,0.002,-0.002,31.688,0.7944468408262454,23563.844,337.12472982675195,0.002,0.6797272583201269,2.638,4.867,0.747,74.773,3.718,1.0,286.753,291.705,279.106,304.0114993913573,79.768,81.862,69.342,100.024,0.571,30.412,79.93625342679128
,0,292.6,293.412,280.696,298.62,74780.482,101422.99,-0.184,0.299,5.453180193236714,0.6765805065234076,-0.001,0.002,0.002,30.413,1.018,24179.922,337.12472982675195,0.001,0.73,2.305,4.168,1.1185108974358975,150.032,3.316,1.0,278.561,290.52,279.78,286.924,83.17,79.54927951657885,73.29326036249014,100.482,-0.002,32.71494814105633,77.188
,0,299.329,279.516,274.117,299.016,78685.676,104387.0666266772,-0.213,0.226,3.235,0.982,0.00024330392943063353,0.003,0.002,34.264,0.7944468408262454,44245.712,143.961,0.002,1.01,2.75,4.100759235668789,1.1185108974358975,137.947,3.273,1.0,287.497,303.45619514955536,298.4101307426054,292.215,84.717,79.54927951657885,75.502,97.21177445652174,0.16,31.452,81.896
,0,291.013,287.208,301.226,291.407,74767.044,102238.976,-0.292,-0.31,3.446,0.6765805065234076,-0.001,0.001,-0.001,31.462,0.7944468408262454,25401.084,87.103,0.00018991517436380773,0.9,2.692,5.403,0.438,43.502,3.448,1.0,301.0289560691872,293.336,296.843,303.654,82.958,81.221,73.045,97.21177445652174,0.851,31.18,79.93625342679128
,0,543.268,555.362,297.584,291.628,78694.730882662,98212.237,-0.349,-0.61,3.172,0.496,-0.001,0.003,-0.001,30.29,0.7944468408262454,25344.456596221018,45.941,0.0,0.539,1.996,3.832,1.157,30.789,3.205,1.0,288.159,285.8,292.003,295.702,155.648,83.598,72.593,95.809,0.857,31.531,81.897
,0,463.047,298.3190619678335,275.346,289.003,78694.730882662,99067.241,-0.348,-0.905,5.453180193236714,0.242,0.00024330392943063353,-0.003,0.0001823262839879154,31.173630642085186,0.7944468408262454,25344.456596221018,50.146,0.0,0.6797272583201269,1.139,5.055,1.196,20.604,4.085,1.0,295.377,285.969,283.114,285.481,81.514,80.402,73.29326036249014,100.339,2.51,30.676,80.585
,0,287.519,286.062,283.315,291.359,72137.474,106106.978,0.1761047693510555,-0.127,5.453180193236714,0.6765805065234076,0.00024330392943063353,-0.001,-0.002,28.416,0.81,25463.242,337.12472982675195,-0.002,0.131,0.595,4.100759235668789,1.1185108974358975,166.868981074579,2.835,1.0,300.083,279.933,294.713,290.008,87.088,78.692,70.756,97.21177445652174,2.736,30.127,79.93625342679128
,0,301.586,279.422,279.932,278.29,75339.887,98786.06,0.851,0.872,4.776,0.6765805065234076,-0.002,0.001,0.0001823262839879154,38.39,0.7944468408262454,24292.244,57.718,-0.0,0.6797272583201269,0.574,4.100759235668789,1.1185108974358975,166.868981074579,4.482,1.0,301.0289560691872,291.551,298.4101307426054,303.221,82.938,108.972,69.591,99.071,2.689,45.183,77.218
,0,280.169,300.068,300.4776422074919,289.984,76586.899,101684.246,0.805,1.243,5.78,0.149,-0.0,0.001,0.001,26.988,0.784,25698.137,262.939,0.00018991517436380773,0.161,0.493,1.518,1.605,214.834,5.539,1.0,279.425,287.728,282.802,284.786,84.214,80.161,73.042,104.028,4.118,48.416,78.749
,0,304.418,287.24,291.001,286.128,78580.631,97329.503,0.724,1.524,6.212,0.352,0.002,-0.0,0.001,29.074,0.7944468408262454,25169.537,652.277,-0.001,0.6797272583201269,0.937,1.958,1.829,166.868981074579,5.96,1.0,289.845,301.585,283.133,291.43,83.778,79.54927951657885,68.861,99.527,5.255,32.71494814105633,76.898
,0,301.6345762685402,280.334,301.912,295.087,71759.99,96300.928,1.16,0.23838879046545336,7.428,1.622,-0.0,0.002,-0.0,31.173630642085186,0.7944468408262454,25344.456596221018,567.829,-0.0,0.6797272583201269,2.33,4.204,2.103,209.824,7.685,1.0,279.528,285.741,298.4101307426054,294.406,85.478,79.54927951657885,70.651,104.111,3.1886087160262413,29.84,79.704
,0,301.6345762685402,297.486,288.067,299.81499398426655,71950.01,98436.264,0.791,0.23838879046545336,7.271,1.273,0.001,-0.0,0.0,35.075,2.004,24495.902,527.387,0.001,1.24,2.043423367593712,5.904,1.1185108974358975,205.157,7.052,1.0,278.737,303.943,299.765,292.554,79.692,81.006,74.544,97.21177445652174,4.145,29.884,77.494
,0,301.6345762685402,471.125,293.019,293.244,77063.266,104387.0666266772,0.837,0.23838879046545336,5.453180193236714,0.61,0.0,0.001,0.0,31.671,0.7944468408262454,43264.055,1088.399,-0.001,0.581,4.53,3.632,1.239,221.813,5.461412030755315,1.0,301.0289560691872,303.45619514955536,294.051,297.492,116.471,79.54927951657885,75.493,97.21177445652174,4.15,32.71494814105633,136.921
,0,301.6345762685402,285.095,301.15,299.81499398426655,78694.730882662,96046.269,0.775,0.192,5.453180193236714,0.497,-0.001,0.003,0.001,29.812,0.969,25685.145,443.062,0.00018991517436380773,0.491,2.043423367593712,3.576,0.848,166.868981074579,5.664,1.0,301.0289560691872,293.483,275.476,282.807,80.34,78.437,69.074,102.457,2.723,30.145,79.93625342679128
,0,297.309,290.397,282.866,299.81499398426655,76084.116,97486.92,0.902,0.873,6.095,0.6765805065234076,0.0,0.0,0.001,31.173630642085186,0.965,25494.562,490.78,0.001,0.679,1.824,4.201,1.325,166.868981074579,6.199,1.0,281.726,288.576,293.131,289.958,84.15818918490326,79.505,70.616,95.701,3.1886087160262413,32.356,79.944
,0,281.449,298.3190619678335,304.491,299.188,75775.585,101940.971,0.766,1.109,10.781,0.508,-0.002,0.001,-0.001,31.173630642085186,0.95,25165.876,327.215,0.002,0.335,2.043423367593712,2.923,1.417,204.71,5.277,1.0,297.639,298.047,296.429,308.606,84.15818918490326,80.626,74.119,98.283,2.091,32.123,76.433
,0,301.6345762685402,294.04,285.449,298.023,78694.730882662,181021.352,0.732,0.808,5.177,0.427,-0.0,0.001,0.001,30.924,1.029,24065.175,239.905,0.00018991517436380773,0.407,1.353,2.928,1.077,221.375,5.241,1.0,290.82,508.638,300.779,304.0114993913573,81.037,161.811,69.823,97.21177445652174,1.549,31.342,79.93625342679128
,0,289.596,299.86,288.789,292.211,77051.393,104387.0666266772,0.519,0.612,4.043,0.822,0.002,-0.0,0.002,33.3,0.7944468408262454,25021.985,142.999,-0.001,0.823,2.07,4.498,1.1185108974358975,166.868981074579,4.111,1.0,301.0289560691872,299.004,276.392,304.0114993913573,85.151,84.547,72.952,100.494,0.728,30.733,78.227
,0,300.258,298.3190619678335,303.474,295.79,75831.057,104387.0666266772,0.515,0.308,2.391,0.354,-0.0,0.000466830090393749,0.002,30.512,0.984,23417.11,143.596,0.00018991517436380773,0.6797272583201269,1.268,4.100759235668789,0.617,244.898,2.403,1.0,302.454,303.45619514955536,298.4101307426054,299.754,84.735,82.104,71.514,98.74,0.104,32.413,79.309
,0,282.727,293.162,303.243,282.647,78660.734,105674.599,0.507,0.166,2.471,0.233,-0.0,0.000466830090393749,-0.002,30.332,0.7944468408262454,24926.919,189.735,0.001,0.6797272583201269,0.963,1.935,0.561,166.868981074579,5.461412030755315,1.0,301.0289560691872,298.237,279.873,307.709,84.15818918490326,80.673,73.29326036249014,97.21177445652174,0.129,31.688,80.294
,0,301.6345762685402,298.3190619678335,296.617,285.866,73439.886,98682.585,0.1761047693510555,0.483,3.228,0.6765805065234076,0.00024330392943063353,0.0,-0.0,31.173630642085186,0.958,24422.85,228.602,0.00018991517436380773,0.335,0.948,2.198,1.1185108974358975,249.753,3.31,1.0,301.0289560691872,279.091,301.395,286.05,82.587,82.609,73.29326036249014,102.439,0.124,30.149,135.226
,0,400.494,285.486,295.177,298.798,78694.730882662,98205.519,0.829,0.575,5.453180193236714,0.672,0.0,0.000466830090393749,0.001,31.865,1.002,24168.643,337.12472982675195,0.00018991517436380773,0.636,1.555,3.201,1.058,223.755,3.72,1.0,301.0289560691872,303.45619514955536,298.4101307426054,282.623,127.712,82.561,73.29326036249014,102.099,0.144,32.022,80.88
,0,281.95,283.253,300.4776422074919,299.81499398426655,78694.730882662,104387.0666266772,0.873,0.718,5.453180193236714,0.6765805065234076,0.001,0.002,0.0001823262839879154,38.773,1.038,24339.809,283.976,0.00018991517436380773,1.999,4.348,8.162,1.168,231.567,5.461412030755315,1.0,305.648,294.079,286.78,309.908,92.685,90.328,84.556,212.058,0.062,31.117,77.122
,0,282.191,297.355,275.175,279.071,74620.47,104139.695,0.1761047693510555,0.734,5.625,2.771,0.00024330392943063353,0.001,0.001,41.406,1.046,24229.154,337.12472982675195,-0.001,2.891,7.342,12.302,1.036,166.868981074579,5.945,1.0,302.379,303.45619514955536,298.4101307426054,282.441,91.98,90.921,80.932,94.885,0.269,31.734,79.93625342679128
,0,301.6345762685402,274.994,280.275,293.072,73940.435,104799.223,0.298,0.733,5.453180193236714,3.437,0.002,0.004,0.0001823262839879154,46.467,0.982,25207.681,738.445,0.001,3.559,9.815,15.094,0.8,204.405,5.461,1.0,278.484,303.45619514955536,299.529,306.468,85.133,88.342,85.816,100.713,0.311,30.634,77.387
,0,301.6345762685402,298.3190619678335,300.4776422074919,273.852,77617.559,104387.0666266772,-0.04,0.845,5.198,4.413,0.001,0.003,0.002,31.173630642085186,1.026,23625.816,180.826,0.0,4.553,11.89,19.449,0.832,185.379,5.042,1.0,301.0289560691872,285.61,298.4101307426054,304.0114993913573,84.15818918490326,84.034,81.465,103.649,0.44,31.315,79.177
,0,300.371,291.044,289.623,277.519,76321.991,104387.0666266772,0.097,0.795,5.703,7.726,0.001,0.005,-0.001,50.568,0.7944468408262454,25218.485,144.402,0.002,4.45,12.676,22.975,1.1185108974358975,191.626,5.675,1.0,284.567,298.25,292.916,304.0114993913573,115.798,87.636,73.29326036249014,103.176,0.469,31.904,78.979
,0,299.157,291.828,276.486,300.636,74792.074,98933.317,-0.025,0.636,5.527,4.205,0.001,0.005,0.001,83.279,0.7944468408262454,25777.0,115.862,0.002,6.397,12.819,23.27,0.627,177.19,5.517,1.0,296.402,289.371,298.4101307426054,310.37,93.578,79.54927951657885,86.397,95.691,1.422,30.774,74.9
,0,276.372,278.377,274.996,299.81499398426655,77835.909,99978.646,0.163,-0.086,5.453180193236714,3.824,0.00024330392943063353,0.004,0.001,46.04,1.014,24159.49,91.196,0.00018991517436380773,3.883,12.236,21.814,0.183,295.911,5.507,1.0,301.0289560691872,298.69,283.273,304.0114993913573,86.534,88.033,86.152,97.21177445652174,3.1886087160262413,32.25,77.898
,0,431.021,281.966,282.892,299.81499398426655,76908.186,104387.0666266772,0.269,-0.179,4.61,2.774,0.002,0.001,0.0,31.173630642085186,0.932,25344.456596221018,130.565,0.0,2.675,9.385,18.655,0.327,301.457,4.483,1.0,294.153,295.377,278.031,285.56,157.82,86.911,82.53,96.604,1.624,30.253,75.092
,0,279.099,298.3190619678335,275.012,287.094,76117.396,101744.702,0.781,0.23838879046545336,5.453180193236714,1.73,0.002,0.001,0.0,39.226,0.803,25160.019,91.233,0.0,1.785,2.043423367593712,14.793,0.566,376.448,4.265,1.0,285.508,295.894,279.653,291.108,93.367,167.88,83.566,97.201,3.1886087160262413,31.932,77.721
,0,301.6345762685402,289.957,285.41,284.36,75435.448,104387.0666266772,0.1761047693510555,0.894,5.689,1.007,0.00024330392943063353,0.002,0.001,34.441,0.84,24555.227,337.12472982675195,0.001,0.982,2.043423367593712,10.841,1.212,231.985,4.244,1.0,278.496,284.949,298.4101307426054,293.219,88.828,91.24,83.522,197.875,1.732,29.997,79.201
,0,301.6345762685402,281.929,287.583,300.235,78694.730882662,99498.953,0.971,1.148,5.453180193236714,0.733,-0.0,0.001,0.0,31.534,0.73,23701.86,301.66,-0.0,0.756,2.661,14.523,2.713,166.868981074579,6.168,1.0,301.0289560691872,295.557,285.352,300.241,84.15818918490326,86.284,73.29326036249014,95.794,3.1886087160262413,32.71494814105633,74.867
,0,295.134,295.383,306.611,286.709,113638.952,98400.034,0.992,1.693,7.822,0.6765805065234076,0.002,-0.001,-0.001,31.32,0.803,25344.456596221018,819.018,0.00018991517436380773,0.861,2.581,4.100759235668789,2.004,217.661,7.638,1.0,281.471,306.308,296.371,285.073,88.018,85.187,79.53,100.262,3.154,31.312,76.865
,0,282.624,298.3190619678335,296.678,288.622,76936.397,208022.964,2.281,1.791,9.209,1.388,0.001,-0.0,-0.0,36.126,1.785,23928.708,771.892,-0.0,0.6797272583201269,3.717,8.151,2.071,208.236,9.151,1.0,300.678,286.59,295.378,297.392,86.568,83.81,73.29326036249014,96.971,3.42,30.534,78.598
,0,285.868,426.747,280.784,299.646,76523.753,99535.062,1.282,0.23838879046545336,5.453180193236714,1.82,0.001,0.001,-0.001,35.861,0.959,23826.51,497.822,-0.001,3.013,4.872,9.037,1.797,222.191,8.849,1.0,305.347,306.213,275.597,309.982,85.465,90.408,80.349,103.569,2.371,31.734,79.93625342679128
,0,290.676,298.3190619678335,284.47,293.796,78272.699,178558.389,0.955,0.23838879046545336,5.453180193236714,1.975,0.00024330392943063353,0.000466830090393749,0.001,31.173630642085186,0.888,23562.081,278.408,0.002,1.97,2.043423367593712,4.100759235668789,1.399,210.898,7.167,1.0,284.656,291.029,275.555,304.0114993913573,85.427,88.373,73.29326036249014,101.571,2.382,46.473,76.737
,0,284.898,295.741,289.41,299.364,72474.521,103996.944,1.083,0.793,6.046,1.096,0.001,-0.0,-0.0,33.068,0.889,25194.868,106.943,-0.0,1.12,3.883,6.758,1.1185108974358975,234.941,6.141,1.0,306.017,308.15,290.38,304.0114993913573,84.15818918490326,179.747,85.324,100.681,1.562,30.736,77.325
,0,285.411,298.3190619678335,277.728,294.475,73135.209,103985.051,1.635,0.377,5.453180193236714,0.834,0.00024330392943063353,-0.001,0.0,33.449,0.983,25344.456596221018,124.86,-0.0,0.832,3.055,6.167,0.985,243.117,5.456,1.0,294.09,305.345,292.5,298.162,92.102,91.723,73.29326036249014,97.21177445652174,1.64,32.199,81.322
,0,295.064,300.071,300.4776422074919,299.144,72046.828,104484.681,0.8,0.396,5.453180193236714,0.461,-0.0,0.002,0.001,31.773,0.961,24590.841,337.12472982675195,0.001,0.471,2.043423367593712,7.015,0.89,245.085,4.223,1.0,299.094,446.422,296.967,300.039,92.888,79.54927951657885,86.13,98.828,2.09,32.256,74.982
,0,295.181,289.441,278.604,299.81499398426655,72240.419,103497.775,0.706,0.299,3.295,0.6765805065234076,0.00024330392943063353,0.001,0.0001823262839879154,30.755,0.906,23726.358,30.148,-0.001,0.343,2.043423367593712,3.625,0.791,249.383,3.388,1.0,299.317,303.45619514955536,298.4101307426054,303.997,123.414,79.54927951657885,73.29326036249014,103.946,2.735,32.02,81.221
,0,288.78,297.348,296.313,281.773,115699.862,103493.25,0.37,0.23838879046545336,2.246,0.136,-0.0,0.000466830090393749,-0.0,31.173630642085186,0.882,24162.034,35.38,0.00018991517436380773,0.6797272583201269,0.599,2.247,1.1185108974358975,206.49,5.461412030755315,1.0,284.03,280.351,297.378,285.46,84.15818918490326,79.54927951657885,79.456,101.185,2.532,32.71494814105633,79.93625342679128
,0,282.131,297.277,303.408,291.528,78035.739,104387.0666266772,0.1761047693510555,0.367,5.453180193236714,0.158,0.00024330392943063353,0.0,0.0,29.559,0.936,24975.182,73.517,0.002,0.147,2.043423367593712,1.638,1.1185108974358975,218.44,2.192,1.0,289.217,412.939,291.367,304.0114993913573,92.744,85.271,84.677,96.879,1.971,32.146,79.93625342679128
,0,301.6345762685402,302.246,300.4776422074919,292.381,73143.482,100264.63,0.315,0.589,1.9,0.6765805065234076,0.001,0.000466830090393749,0.0,28.087,0.948,25400.74,337.12472982675195,-0.001,0.6797272583201269,2.043423367593712,1.923,0.684,166.868981074579,1.97,1.0,302.492,303.393,279.403,299.511,86.901,89.029,85.584,98.969,1.957,32.71494814105633,79.93625342679128
,0,292.199,303.679,286.994,278.008,74518.339,100945.891,0.347,0.63,5.453180193236714,0.183,0.001,-0.0,0.001,27.463,0.953,25560.854,104.328,0.0,0.6797272583201269,0.583,1.302,1.1185108974358975,166.868981074579,1.936,1.0,299.756,303.45619514955536,298.4101307426054,296.784,84.15818918490326,88.915,83.023,95.787,1.257,29.408,75.943
,0,299.435,298.3190619678335,288.157,290.327,78694.730882662,104387.0666266772,0.1761047693510555,0.596,2.058,0.28,0.00024330392943063353,-0.001,0.0001823262839879154,30.697,0.7944468408262454,23897.949,98.257,0.0,0.278,2.043423367593712,1.613,0.807,237.687,2.045,1.0,301.643,286.246,286.043,303.323,85.172,79.54927951657885,87.029,103.417,3.1886087160262413,30.395,78.145
,0,301.6345762685402,298.3190619678335,280.751,298.36,78694.730882662,102887.278,0.1761047693510555,0.23838879046545336,3.919,0.503,-0.001,0.0,0.0,30.862,0.942,24792.109,81.421,0.001,0.528,1.302,2.521,0.616,210.854,3.918,1.0,301.0289560691872,303.45619514955536,298.4101307426054,293.739,84.15818918490326,79.54927951657885,73.29326036249014,97.21177445652174,0.644,32.71494814105633,77.883
,0,276.956,298.3190619678335,300.4776422074919,299.817,78694.730882662,97633.921,0.313,0.23838879046545336,3.061,0.6765805065234076,0.002,-0.0,0.0,27.706,1.013,25344.456596221018,61.562,0.00018991517436380773,0.251,0.902,1.641,1.1185108974358975,166.868981074579,3.283,1.0,301.0289560691872,303.45619514955536,279.347,283.11,84.15818918490326,79.54927951657885,73.29326036249014,98.746,0.391,32.23,79.93625342679128
,0,284.39,298.933,291.29,291.425,79225.746,106167.317,0.035,-0.053,2.532,0.6765805065234076,0.00024330392943063353,0.001,-0.001,27.983,1.018,23772.582,49.722,-0.001,0.238,0.893,1.648,0.06,322.673,2.382,1.0,301.0289560691872,303.45619514955536,282.96,280.846,84.15818918490326,79.54927951657885,100.488,159.268,3.1886087160262413,30.417,79.898
,0,294.036,275.495,296.572,280.367,75838.487,99278.123,-0.128,0.23838879046545336,2.022,0.6765805065234076,0.001,0.0,-0.001,28.344,0.971,25344.456596221018,51.072,0.001,0.6797272583201269,0.79,1.724,0.242,32.91,5.461412030755315,1.0,301.0289560691872,303.45619514955536,289.189,291.337,84.15818918490326,79.54927951657885,94.677,101.79,0.053,32.71494814105633,80.75
,0,503.418,298.3190619678335,286.613,276.168,78694.730882662,97413.068,0.008,0.23838879046545336,5.453180193236714,0.161,0.00024330392943063353,0.001,-0.001,26.733,1.006,25585.871,55.553,0.00018991517436380773,0.162,0.591,1.339,0.052,344.445,1.747,1.0,301.0289560691872,303.45619514955536,279.881,284.639,84.15818918490326,79.54927951657885,92.48,99.767,0.089,31.328,157.708
,0,276.698,293.968,300.4776422074919,299.81499398426655,75919.948,138908.354,0.012,0.354,2.279,0.462,0.0,0.001,-0.002,32.113,1.03,23255.644,58.544,-0.001,0.6797272583201269,1.07,4.100759235668789,0.361,185.329,5.461412030755315,1.0,301.0289560691872,284.212,298.4101307426054,304.004,88.059,90.83,88.793,97.014,2.458,32.71494814105633,79.93625342679128
,0,283.995,298.3190619678335,284.735,280.98,75068.356,105112.961,0.015,0.4,2.799,0.582,0.00024330392943063353,0.000466830090393749,-0.0,32.925,0.961,23950.38,55.86,-0.001,0.597,1.558,4.100759235668789,0.416,186.896,2.691,1.0,282.025,286.571,300.037,281.025,87.985,89.741,88.499,98.112,2.024,31.274,76.016
,0,285.598,291.787,297.365,282.201,79521.77,102851.547,0.008,0.387,3.104,0.274,-0.0,-0.001,-0.001,30.338,1.028,22935.212,39.076,-0.0,0.284,1.068,4.100759235668789,0.4,182.539,3.019,1.0,299.055,293.591,292.746,283.959,84.15818918490326,92.922,82.392,97.21177445652174,3.1886087160262413,32.71494814105633,77.745
,0,300.34,296.591,289.007,299.81499398426655,79096.741,105842.675,0.24,1.086,3.284,0.6765805065234076,0.0,0.002,-0.001,46.215,1.608,24126.57,27.305,0.0,0.6797272583201269,1.247,2.391,0.665,204.84,3.348,1.0,284.002,286.369,283.756,301.043,94.364,89.077,85.996,97.21177445652174,2.701,29.933,81.494
,0,301.519,283.78,282.715,299.81499398426655,78251.027,104387.0666266772,0.645,0.23838879046545336,3.622,0.451,0.001,0.001,-0.002,45.236,0.968,23759.113,22.579,-0.002,0.479,2.449,2.608,1.1185108974358975,166.868981074579,3.558,1.0,281.939,303.45619514955536,288.262,302.185,84.15818918490326,136.802,83.225,98.751,1.325,30.938,80.9
,0,591.031,300.974,287.623,294.135,78706.229,104387.0666266772,0.1761047693510555,1.028,5.157,0.504,-0.0,-0.001,-0.0,29.818,0.7944468408262454,23921.544,337.12472982675195,-0.001,0.501,1.412,2.95,1.134,203.567,4.91,1.0,297.769,303.45619514955536,302.717,281.484,93.225,93.324,86.974,93.683,1.665,32.71494814105633,79.813
