time_utc,2m_temperature,2m_dewpoint_temperature,maximum_2m_temperature_since_previous_post_processing,minimum_2m_temperature_since_previous_post_processing,surface_pressure,mean_sea_level_pressure,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_gust_since_previous_post_processing,total_precipitation,convective_precipitation,large_scale_precipitation,mean_total_precipitation_rate,total_column_water_vapour,total_cloud_cover,geopotential,convective_available_potential_energy,precip_rate_mm_per_hr,precip_1h,precip_3h,precip_6h,wind_speed_10m,wind_dir_10m_deg,wind_gust_10m,wind_gust_dir_deg,morning_temp,afternoon_temp,daily_min_temp,daily_max_temp,morning_rh,afternoon_rh,daily_rh_min,daily_rh_max,dewpoint_depression_c,station_lat,station_lon,time_local,label,_target_orig,date,new_label
,285.24,282.461,,293.41,77154.647,,,-0.073,4.11,-0.008,0.001,,-0.001,42.231,0.404,,96.647,,-0.008,-0.012,0.149,0.232,289.636,2.391,,,288.394,,,,115.589,70.845,97.391,1.612,31.14,,2022-08-17 21:30:00+05:30,0.001,2022-08-17 16:00:00,2022-08-17,0
,,,297.069,280.179,80677.407,104262.347,0.2,-0.295,2.275,-0.031,0.001,,0.001,23.208,0.555,,92.047,-0.001,-0.034,-0.048,0.04,0.389,,2.289,,298.369,307.524,302.868,296.89,80.776,,76.476,98.688,1.193,30.02,,2022-08-17 22:30:00+05:30,-0.001,2022-08-17 17:00:00,2022-08-17,0
,,,295.144,,73433.063,98717.957,0.018,-0.509,1.551,,,-0.001,-0.0,24.418,0.525,,97.234,0.0,-0.02,,0.066,0.519,352.898,1.558,,,298.421,459.611,,82.928,84.497,,97.235,1.722,,77.451,2022-08-17 23:30:00+05:30,-0.001,2022-08-17 18:00:00,2022-08-17,0
,284.681,303.644,482.518,302.909,74069.227,101160.873,,-0.758,3.055,,,0.0,-0.001,23.292,0.37,,98.21,,-0.037,,-0.038,0.721,5.103,2.86,,306.287,290.161,275.403,307.128,67.848,71.07,63.568,180.551,1.16,30.454,80.089,2022-08-18 00:30:00+05:30,-0.001,2022-08-17 19:00:00,2022-08-18,0
,299.748,304.687,277.741,285.094,78133.325,100686.934,-0.004,-0.669,3.273,-0.054,-0.001,,-0.001,23.16,0.387,,102.644,,,-0.106,-0.087,0.721,0.149,3.102,,286.309,295.594,,293.478,,,64.088,95.798,1.201,29.93,79.599,2022-08-18 01:30:00+05:30,0.0,2022-08-17 20:00:00,2022-08-18,0
,289.18,292.18,,296.14,,104752.704,-0.136,-0.632,3.606,-0.055,0.0,-0.0,0.002,40.079,0.334,22043.233,137.562,,-0.055,-0.116,-0.099,0.608,,3.674,,292.883,298.864,296.244,292.737,69.53,,67.035,95.348,,30.051,74.533,2022-08-18 02:30:00+05:30,-0.0,2022-08-17 21:00:00,2022-08-18,0
,285.897,297.264,293.77,283.676,73138.844,100910.278,,-0.903,4.177,-0.078,,-0.0,-0.0,23.206,0.404,22950.951,71.634,0.001,-0.081,-0.18,-0.233,1.004,23.18,4.05,,293.293,301.289,282.794,289.057,142.935,67.768,68.624,98.711,,,77.162,2022-08-18 03:30:00+05:30,0.001,2022-08-17 22:00:00,2022-08-18,0
,295.478,299.83,285.64,287.294,80337.148,,,,4.432,-0.089,-0.001,0.003,-0.001,21.826,0.423,22215.599,48.208,-0.0,-0.093,-0.211,-0.29,1.318,20.809,4.726,,,286.736,541.152,311.51,66.111,67.348,68.713,95.833,,31.068,78.968,2022-08-18 04:30:00+05:30,-0.001,2022-08-17 23:00:00,2022-08-18,0
,,299.89,282.574,275.791,74179.513,105254.933,-0.65,-1.239,,-0.094,0.0,-0.001,-0.001,21.263,0.42,21965.914,36.215,0.002,,-0.232,-0.33,,26.222,4.907,1.0,,,299.903,285.217,66.329,67.7,62.416,92.544,,31.06,78.195,2022-08-18 05:30:00+05:30,0.0,2022-08-18 00:00:00,2022-08-18,0
,605.494,298.326,275.704,278.482,,99458.627,-0.503,,5.037,-0.091,,-0.001,-0.0,21.981,0.343,23042.767,25.08,0.0,-0.097,-0.233,-0.337,1.314,22.544,4.82,,,527.236,302.251,305.056,89.912,,67.729,100.438,4.105,,74.44,2022-08-18 06:30:00+05:30,-0.001,2022-08-18 01:00:00,2022-08-18,0
,,283.094,,,72948.088,102293.838,-0.512,-1.046,,-0.094,,0.001,,,0.177,22389.489,15.908,-0.0,-0.098,-0.244,-0.323,1.186,,4.769,,284.565,,297.512,285.552,,67.141,66.435,,,30.242,,2022-08-18 07:30:00+05:30,,2022-08-18 02:00:00,2022-08-18,0
,300.076,299.775,278.743,276.509,74950.118,100348.069,0.333,,4.3,-0.09,,0.001,-0.002,,0.237,23480.225,28.486,,-0.096,,-0.321,0.372,254.038,4.454,,279.844,287.272,299.723,312.0,69.553,,67.639,94.922,6.399,32.238,78.94,2022-08-18 08:30:00+05:30,-0.0,2022-08-18 03:00:00,2022-08-18,0
,303.63,277.188,281.2,280.295,74325.155,101868.948,0.999,0.758,5.102,-0.083,-0.001,-0.0,-0.001,,0.163,22001.776,49.862,-0.002,-0.083,-0.213,,1.223,231.454,5.383,,290.095,298.149,295.321,302.812,72.718,66.643,68.442,101.515,4.93,30.145,74.599,2022-08-18 09:30:00+05:30,0.0,2022-08-18 04:00:00,2022-08-18,0
,289.98,304.483,280.276,306.417,,97586.177,1.233,2.249,7.166,-0.058,-0.001,,0.001,,0.22,22793.922,,0.001,-0.063,,-0.184,1.722,389.649,6.723,,297.923,303.661,289.166,298.957,70.531,68.119,66.544,,6.232,32.266,79.104,2022-08-18 10:30:00+05:30,-0.001,2022-08-18 05:00:00,2022-08-18,0
,,292.044,289.234,289.471,80117.04,98085.028,1.429,1.215,8.165,0.011,-0.001,-0.001,0.0,23.023,0.503,22629.612,172.053,,0.01,0.02,0.115,1.921,219.73,8.103,,288.179,297.274,275.565,305.04,72.764,,,97.589,6.631,,77.9,2022-08-18 11:30:00+05:30,,2022-08-18 06:00:00,2022-08-18,0
,301.749,292.94,307.172,291.681,76101.817,96763.996,1.465,1.236,8.786,,0.0,-0.001,0.001,,0.536,23206.329,,0.001,,0.326,0.604,1.884,471.293,8.505,,296.952,310.535,301.937,299.989,69.727,71.289,121.876,93.948,6.884,,81.721,2022-08-18 12:30:00+05:30,,2022-08-18 07:00:00,2022-08-18,0
,286.36,301.625,299.791,282.854,76844.762,99225.238,1.522,1.362,8.882,0.091,-0.002,0.0,-0.001,24.963,0.482,22919.653,,,,0.3,,2.024,,8.916,,288.46,304.245,288.811,285.225,69.094,67.804,64.065,98.291,6.6,31.999,81.766,2022-08-18 13:30:00+05:30,-0.0,2022-08-18 08:00:00,2022-08-18,0
,283.893,298.049,306.164,298.289,,98457.535,1.429,1.071,7.741,0.122,-0.003,0.0,-0.002,25.367,0.435,23250.244,255.737,0.0,,0.319,0.58,1.802,237.874,7.904,,298.903,304.742,277.728,293.975,66.988,71.196,,101.085,11.247,29.523,81.854,2022-08-18 14:30:00+05:30,0.001,2022-08-18 09:00:00,2022-08-18,0
,559.721,279.814,293.805,444.094,75552.078,103237.304,1.438,,8.014,0.079,0.001,0.001,-0.0,,,23154.026,,0.001,,0.296,0.627,,218.184,7.889,,298.778,286.28,,,69.389,69.354,,,6.093,31.013,81.701,2022-08-18 15:30:00+05:30,-0.001,2022-08-18 10:00:00,2022-08-18,0
,,292.82,296.263,289.982,,,1.517,0.855,7.21,0.027,-0.0,0.0,-0.001,25.596,0.565,,312.734,0.001,0.025,0.174,0.478,1.805,234.528,,,,308.548,300.92,,70.699,68.541,64.37,,5.931,29.698,80.344,2022-08-18 16:30:00+05:30,-0.001,2022-08-18 11:00:00,2022-08-18,0
,,305.067,,300.474,78328.948,,1.23,1.043,6.624,,0.001,0.002,-0.001,,0.473,,387.446,,0.008,,,1.574,222.65,6.457,,297.973,293.391,275.024,300.639,70.688,70.654,63.119,102.057,4.625,30.899,77.479,2022-08-18 17:30:00+05:30,-0.001,2022-08-18 12:00:00,2022-08-18,0
,305.861,295.679,,,76389.431,98750.535,,0.855,5.103,-0.027,,-0.0,-0.001,23.944,0.546,23762.164,,0.0,-0.016,0.01,0.242,1.234,226.102,5.16,,306.842,306.408,281.066,302.248,69.558,68.61,68.737,,4.473,32.348,80.282,2022-08-18 18:30:00+05:30,-0.001,2022-08-18 13:00:00,2022-08-18,0
,294.344,289.616,284.594,292.684,74588.984,,,,4.325,-0.026,-0.001,-0.001,0.002,,0.595,,566.643,0.0,-0.025,,0.139,0.884,226.52,3.987,,289.101,498.489,284.972,291.159,,70.121,67.649,101.691,3.145,,,2022-08-18 19:30:00+05:30,-0.001,2022-08-18 14:00:00,2022-08-18,0
,307.472,300.6,,300.079,,101415.691,0.659,0.111,,-0.029,,-0.001,0.0,23.494,0.519,,579.004,,-0.027,,0.092,0.703,268.934,,,290.871,290.28,278.28,283.853,71.523,65.653,64.097,92.74,1.832,,,2022-08-18 20:30:00+05:30,,2022-08-18 15:00:00,2022-08-18,0
,,282.668,295.859,283.891,79212.433,102353.139,,-0.083,3.475,-0.021,0.001,0.001,,25.297,0.651,,616.568,0.0,,-0.032,0.066,,288.957,,,,408.065,566.288,310.895,71.733,69.952,68.324,101.847,1.579,31.05,80.961,2022-08-18 21:30:00+05:30,,2022-08-18 16:00:00,2022-08-18,0
,301.928,297.212,291.79,292.662,73988.076,,0.165,0.128,3.213,-0.011,0.001,,-0.0,24.716,0.59,22882.927,650.052,0.0,-0.009,0.001,,0.207,220.495,,,306.863,295.408,,285.444,,65.612,65.031,,0.934,31.792,,2022-08-18 22:30:00+05:30,-0.001,2022-08-18 17:00:00,2022-08-18,0
,,287.611,,,,102687.147,0.118,0.06,2.812,0.015,-0.002,,0.001,25.876,0.948,,645.267,0.0,0.013,0.061,0.188,0.13,,,,292.148,306.671,280.732,295.256,72.626,68.722,65.197,100.179,0.443,29.813,81.052,2022-08-18 23:30:00+05:30,-0.001,2022-08-18 18:00:00,2022-08-18,0
,284.158,294.027,276.49,277.591,79581.414,101586.707,0.108,,2.585,0.021,-0.001,-0.001,,25.179,0.959,,568.081,0.0,0.022,0.085,0.234,0.189,328.297,,,,280.941,301.67,295.641,,92.771,78.88,98.809,0.254,29.502,81.666,2022-08-19 00:30:00+05:30,-0.002,2022-08-18 19:00:00,2022-08-19,0
,280.591,296.624,,280.71,78025.401,99844.235,0.012,,2.913,0.032,-0.0,-0.0,-0.001,25.927,0.929,23425.197,582.966,0.0,0.031,0.122,0.297,0.365,,2.918,,300.513,295.303,276.638,,81.494,89.827,79.965,101.889,0.104,29.761,76.279,2022-08-19 01:30:00+05:30,,2022-08-18 20:00:00,2022-08-19,0
,295.575,,296.663,301.835,73746.404,97369.49,,,3.398,0.035,0.001,-0.0,0.001,25.571,1.674,21975.802,513.271,-0.0,0.035,0.136,0.314,0.359,338.943,,,289.093,282.937,,,,90.381,80.496,103.619,0.405,30.079,78.332,2022-08-19 02:30:00+05:30,-0.0,2022-08-18 21:00:00,2022-08-19,0
,,,,293.147,,103922.121,,,3.749,0.031,,,-0.0,24.11,0.901,22948.385,343.244,-0.002,0.032,0.12,0.33,0.807,19.148,,,305.089,299.45,292.805,290.907,166.482,89.922,,94.733,,30.437,75.749,2022-08-19 03:30:00+05:30,0.002,2022-08-18 22:00:00,2022-08-19,0
,297.525,,279.51,291.247,74941.086,98020.965,-0.338,-0.811,3.821,0.023,0.002,-0.001,-0.0,,0.802,22153.927,224.979,0.001,0.022,0.107,0.504,0.888,24.776,4.132,1.0,292.849,304.873,284.106,305.301,105.816,,77.227,,0.885,31.7,,2022-08-19 04:30:00+05:30,-0.001,2022-08-18 23:00:00,2022-08-19,0
,,295.688,300.298,,74727.805,101154.265,-0.508,-0.66,3.694,,,0.002,-0.001,23.189,,21891.22,158.617,0.001,0.002,0.061,0.223,,,3.687,,300.692,279.198,415.18,293.779,,87.102,80.696,97.062,2.299,,77.306,2022-08-19 05:30:00+05:30,0.002,2022-08-19 00:00:00,2022-08-19,0
,294.897,300.834,290.884,296.098,,202184.088,-0.427,-0.64,3.589,-0.022,-0.003,0.0,0.001,24.65,0.27,22615.681,144.946,-0.001,,-0.003,,,33.443,3.541,,287.711,307.328,300.286,304.971,80.677,90.248,78.467,101.474,1.97,31.319,79.675,2022-08-19 06:30:00+05:30,0.001,2022-08-19 01:00:00,2022-08-19,0
,294.106,289.132,296.63,,77469.639,99951.713,,-0.177,3.499,-0.047,-0.001,0.001,,22.449,0.251,,,-0.0,-0.049,-0.067,,0.244,43.48,3.507,1.0,307.869,472.632,398.656,288.585,80.028,86.362,,100.703,3.925,,107.063,2022-08-19 07:30:00+05:30,,2022-08-19 02:00:00,2022-08-19,0
,286.395,,291.199,292.182,79934.381,96225.691,0.555,0.932,3.862,-0.021,0.0,0.001,-0.001,24.347,0.299,22770.494,143.577,,-0.019,-0.024,0.117,,201.511,,,303.293,287.875,,304.106,83.953,93.211,75.693,99.551,3.597,60.192,74.884,2022-08-19 08:30:00+05:30,0.0,2022-08-19 03:00:00,2022-08-19,0
,294.229,299.005,307.53,279.784,150357.231,,1.131,1.431,,0.021,-0.0,0.001,0.001,25.185,0.707,,352.957,0.001,0.02,0.077,0.287,1.65,217.546,5.897,,285.487,,,290.454,77.781,86.461,77.16,,3.676,30.701,81.551,2022-08-19 09:30:00+05:30,0.0,2022-08-19 04:00:00,2022-08-19,0
,293.862,297.551,,,,105498.909,0.859,1.619,7.666,,-0.001,0.001,-0.001,25.555,0.786,22535.776,,-0.001,0.284,0.646,1.336,1.822,217.571,,,305.514,280.825,281.209,285.886,81.425,90.123,77.113,97.206,,30.256,76.624,2022-08-19 10:30:00+05:30,-0.0,2022-08-19 05:00:00,2022-08-19,0
,302.797,285.236,,293.563,75390.225,,,1.602,,0.313,0.002,0.002,0.0,27.424,0.959,23151.011,743.993,,,,1.513,1.924,,6.992,,301.313,,,308.5,78.275,93.163,82.103,96.808,2.988,31.822,75.403,2022-08-19 11:30:00+05:30,,2022-08-19 06:00:00,2022-08-19,0
,305.326,282.658,548.078,287.153,73470.383,96848.747,0.998,1.169,8.292,0.419,0.001,-0.001,0.0,28.76,0.951,,1123.691,0.0,,1.198,2.078,1.478,,8.549,,279.677,293.006,303.77,374.335,79.1,,82.602,102.25,2.817,30.761,79.009,2022-08-19 12:30:00+05:30,0.0,2022-08-19 07:00:00,2022-08-19,0
,,296.4,,303.022,78193.493,96762.88,1.326,,8.067,0.54,0.001,0.0,0.001,30.234,0.999,23458.995,,-0.001,0.532,,2.762,1.984,213.858,8.445,,302.743,298.234,278.155,287.07,83.914,89.325,78.059,97.347,2.638,29.56,,2022-08-19 13:30:00+05:30,0.001,2022-08-19 08:00:00,2022-08-19,0
,292.071,305.529,299.431,290.162,,,0.974,1.912,8.475,1.514,,0.0,0.001,36.002,1.027,22915.551,2102.015,-0.001,1.575,3.899,6.969,1.638,,8.89,,566.123,293.34,278.455,,84.887,87.624,76.228,100.692,1.938,,79.479,2022-08-19 14:30:00+05:30,,2022-08-19 09:00:00,2022-08-19,0
,290.5,,,,79632.519,103887.455,,-0.019,,,0.001,0.001,0.001,33.767,,,573.791,0.0,,2.577,4.939,0.785,282.061,7.135,,,289.62,283.633,303.096,,92.594,81.612,186.688,0.459,64.192,74.5,2022-08-19 15:30:00+05:30,-0.001,2022-08-19 10:00:00,2022-08-19,0
,,293.382,300.836,297.396,76718.807,104151.805,0.844,0.46,6.695,,-0.001,-0.002,,31.635,0.97,23348.39,565.04,,0.548,1.968,3.567,,240.032,6.924,1.0,286.754,298.895,291.861,289.767,,91.699,81.203,102.208,0.889,45.072,81.753,2022-08-19 16:30:00+05:30,-0.001,2022-08-19 11:00:00,2022-08-19,0
,,445.323,284.365,283.554,73957.141,99465.094,0.928,0.51,5.696,0.432,0.001,-0.001,-0.0,,,42744.766,332.125,-0.001,0.404,1.415,,,,5.792,,288.39,300.416,396.342,290.77,84.564,88.401,80.444,99.571,0.945,63.067,76.529,2022-08-19 17:30:00+05:30,0.0,2022-08-19 12:00:00,2022-08-19,0
,288.335,536.664,282.167,285.833,,101236.094,0.601,0.237,4.251,0.268,-0.001,0.001,0.0,,1.011,21917.667,280.844,,0.271,0.955,2.572,0.638,253.833,4.043,,,,304.68,301.454,80.804,95.023,75.458,98.07,1.375,,80.043,2022-08-19 18:30:00+05:30,-0.001,2022-08-19 13:00:00,2022-08-19,0
,301.288,289.213,278.626,300.733,76411.584,,0.399,,3.8,0.157,0.001,,-0.0,27.614,0.979,23128.138,192.203,0.0,0.151,0.608,,0.658,212.089,,,293.679,286.262,278.93,304.937,82.174,91.958,,,1.09,58.73,74.581,2022-08-19 19:30:00+05:30,,2022-08-19 14:00:00,2022-08-19,0
,,297.273,,291.625,73007.409,,0.287,0.623,,0.088,,,,28.94,0.998,22991.204,,0.0,0.092,0.367,1.188,0.672,319.582,2.67,,296.669,281.837,293.237,,,87.658,78.205,,0.829,31.289,,2022-08-19 20:30:00+05:30,,2022-08-19 15:00:00,2022-08-19,0
,287.429,288.115,281.225,292.888,74046.846,103296.991,0.466,,2.273,,0.0,-0.001,0.002,28.592,0.954,23147.472,,0.0,0.097,0.321,1.018,0.76,230.524,2.278,,,296.711,282.285,297.059,83.396,91.716,78.526,104.101,,31.556,,2022-08-19 21:30:00+05:30,,2022-08-19 16:00:00,2022-08-19,0
,,,277.424,302.293,,104573.655,0.601,0.584,2.275,0.234,0.001,,0.001,27.903,0.988,22780.552,331.58,-0.0,0.156,0.431,1.016,,218.295,2.324,,302.39,305.964,289.128,299.953,,91.026,145.87,,0.24,,,2022-08-19 22:30:00+05:30,0.001,2022-08-19 17:00:00,2022-08-19,0
,299.978,439.364,303.831,290.013,,99145.964,,0.112,,0.207,-0.001,,-0.001,29.069,0.964,,240.745,,0.21,0.608,1.144,,258.572,2.217,,288.232,297.549,302.909,285.87,81.521,,82.4,95.339,0.487,29.954,81.46,2022-08-19 23:30:00+05:30,-0.001,2022-08-19 18:00:00,2022-08-19,0
,303.947,298.583,573.988,,73676.46,100615.979,,,,0.37,0.0,-0.002,0.002,29.762,1.018,23178.867,198.066,-0.001,0.362,,1.879,0.853,291.208,,,469.179,304.774,,,95.38,,91.705,98.931,,30.41,81.178,2022-08-20 00:30:00+05:30,0.0,2022-08-19 19:00:00,2022-08-20,0
,,283.901,280.76,276.617,78775.248,96147.125,0.8,,4.625,0.428,0.0,0.001,-0.0,30.756,1.009,23227.753,228.009,,0.441,1.15,2.075,0.793,247.195,4.959,,289.794,284.933,286.906,305.719,97.087,92.845,87.205,97.605,0.758,31.498,75.462,2022-08-20 01:30:00+05:30,0.0,2022-08-19 20:00:00,2022-08-20,0
,300.829,460.19,295.682,,74768.008,,0.732,-0.052,8.441,0.443,-0.0,0.0,-0.001,31.87,1.544,22294.787,140.463,0.001,0.438,1.34,2.337,1.117,283.352,4.789,,290.782,303.694,275.821,288.754,100.608,91.63,90.549,98.135,1.01,29.562,74.535,2022-08-20 02:30:00+05:30,-0.0,2022-08-19 21:00:00,2022-08-20,0
,298.713,,279.224,280.426,75722.423,,0.72,0.297,4.8,0.5,,-0.0,0.001,,0.992,23729.538,43.216,-0.0,0.509,1.448,2.764,0.783,245.375,4.479,,517.787,,,,95.691,92.625,93.042,102.712,0.302,,78.146,2022-08-20 03:30:00+05:30,-0.001,2022-08-19 22:00:00,2022-08-20,0
,278.461,,,298.602,78049.178,104668.235,0.763,0.337,4.878,0.654,0.001,-0.0,0.001,32.674,1.009,23547.238,72.615,-0.0,0.704,1.879,3.625,0.769,246.855,8.509,,289.355,300.679,278.122,291.761,92.672,93.535,89.526,100.417,,31.636,76.352,2022-08-20 04:30:00+05:30,0.0,2022-08-19 23:00:00,2022-08-20,0
,,279.172,291.809,,78988.657,98236.92,0.602,0.449,5.163,1.024,-0.0,0.001,0.001,,,22179.617,136.082,-0.0,1.03,2.858,5.255,1.542,244.698,5.403,,,299.879,295.922,279.153,97.55,97.152,93.688,99.074,0.262,30.741,156.65,2022-08-20 05:30:00+05:30,,2022-08-20 00:00:00,2022-08-20,0
,500.474,296.547,284.706,292.793,74559.471,100184.753,0.644,0.705,5.512,2.098,,0.004,0.003,40.367,0.954,23760.942,205.379,0.003,2.188,5.415,9.833,0.819,240.376,10.509,,297.736,300.54,285.14,285.139,96.003,96.343,88.766,,0.242,61.551,81.353,2022-08-20 06:30:00+05:30,,2022-08-20 01:00:00,2022-08-20,0
,,296.82,281.574,280.649,79018.093,103414.165,0.656,0.479,6.318,3.077,,,,42.207,,23645.9,193.884,,2.961,7.484,13.203,,227.522,6.795,,304.693,303.028,,292.401,193.15,95.154,92.038,99.014,0.579,30.638,77.382,2022-08-20 07:30:00+05:30,,2022-08-20 02:00:00,2022-08-20,0
,285.933,435.838,283.77,276.85,80000.444,100667.252,0.748,0.901,7.847,4.433,,,0.002,105.965,1.019,22464.163,278.724,0.002,,11.338,,1.071,218.755,8.176,,277.778,278.18,299.596,299.788,99.05,96.469,93.863,,0.436,31.083,80.138,2022-08-20 08:30:00+05:30,0.001,2022-08-20 03:00:00,2022-08-20,0
,282.154,283.272,290.742,286.331,,100917.163,0.749,0.914,7.553,6.289,0.001,,0.001,57.407,,,186.629,0.001,5.889,15.772,25.756,,,7.617,,,281.176,276.173,,,90.904,88.523,99.548,0.293,32.212,79.953,2022-08-20 09:30:00+05:30,0.0,2022-08-20 04:00:00,2022-08-20,0
,,,301.44,277.713,80447.827,103581.744,0.824,1.11,8.54,5.69,0.002,,0.002,57.909,1.888,22479.485,,0.002,6.179,17.409,28.35,1.412,205.242,8.597,,295.212,294.307,,539.943,95.625,94.939,94.612,101.722,1.086,29.469,77.931,2022-08-20 10:30:00+05:30,0.001,2022-08-20 05:00:00,2022-08-20,0
,296.316,302.799,463.337,299.647,76667.863,102692.621,1.512,1.245,8.073,5.079,0.002,0.006,0.001,54.096,1.047,22086.909,,0.0,5.342,,,1.442,218.593,,,294.307,304.472,302.344,278.087,93.42,97.644,93.37,,0.919,32.399,79.626,2022-08-20 11:30:00+05:30,-0.001,2022-08-20 06:00:00,2022-08-20,0
,,303.287,287.051,277.69,78580.935,100681.589,0.52,1.157,13.712,3.217,0.001,,0.0,47.664,0.983,,192.17,0.002,2.995,11.226,23.716,1.276,,7.233,,277.837,,291.928,294.185,98.383,,,,0.536,30.601,,2022-08-20 12:30:00+05:30,-0.001,2022-08-20 07:00:00,2022-08-20,0
,282.061,296.758,289.541,295.198,75146.303,102343.179,0.564,1.354,,3.478,,0.002,0.003,,0.974,38686.636,227.986,0.0,3.514,10.879,24.283,,193.7,6.565,,291.212,282.177,296.62,287.425,191.851,96.539,91.962,,0.802,31.169,77.748,2022-08-20 13:30:00+05:30,0.0,2022-08-20 08:00:00,2022-08-20,0
,293.212,287.451,562.955,298.057,,102933.909,0.645,2.236,6.099,3.544,0.003,0.003,,50.425,1.051,23123.051,258.824,,3.635,,22.82,1.557,194.917,6.136,,295.308,303.179,300.648,294.664,100.744,,91.086,102.136,0.941,,75.286,2022-08-20 14:30:00+05:30,,2022-08-20 09:00:00,2022-08-20,0
,292.663,287.097,,296.059,76692.998,100195.593,,0.961,5.548,2.667,0.002,0.002,0.001,42.083,0.992,,332.633,0.0,2.76,8.842,18.146,1.084,203.157,5.353,,,,286.812,284.017,99.213,,90.696,100.2,,48.185,119.453,2022-08-20 15:30:00+05:30,-0.001,2022-08-20 10:00:00,2022-08-20,0
,292.814,,301.276,292.821,73565.419,98545.812,0.214,0.305,9.403,2.169,0.002,0.001,,40.01,1.035,21869.776,275.491,0.0,,7.052,15.044,0.364,,,,293.134,281.675,299.598,304.533,97.044,97.993,,99.609,,,74.597,2022-08-20 16:30:00+05:30,,2022-08-20 11:00:00,2022-08-20,0
,,281.12,300.331,296.561,73596.904,102217.399,,-0.343,,1.841,0.0,0.001,0.0,64.139,,22541.719,,-0.0,1.744,5.53,12.548,0.345,349.148,4.707,,285.722,277.8,275.768,288.77,138.41,97.137,86.736,140.083,1.329,30.502,75.988,2022-08-20 17:30:00+05:30,0.001,2022-08-20 12:00:00,2022-08-20,0
,,296.408,295.805,284.016,,97699.463,0.173,-0.394,4.137,1.018,0.0,0.001,0.002,,,30151.334,170.329,,1.0,3.831,,,352.271,,,297.803,,288.299,281.248,94.155,94.81,92.965,,1.643,29.832,78.894,2022-08-20 18:30:00+05:30,0.0,2022-08-20 13:00:00,2022-08-20,0
,302.105,275.809,275.849,275.504,73851.83,104965.983,,-0.212,3.549,,-0.001,-0.001,-0.001,,0.93,21895.851,,,0.378,2.024,6.107,0.333,,6.412,,284.806,288.89,368.959,281.756,93.416,92.28,,95.519,1.564,31.513,,2022-08-20 19:30:00+05:30,-0.001,2022-08-20 14:00:00,2022-08-20,0
,291.973,,,,75617.174,,-0.338,-0.189,3.66,0.171,0.001,-0.0,-0.0,28.844,0.848,22309.077,125.931,,0.167,0.891,3.897,0.389,57.754,3.532,,285.685,283.953,282.378,305.84,,95.496,91.935,95.325,1.503,31.145,75.346,2022-08-20 20:30:00+05:30,-0.002,2022-08-20 15:00:00,2022-08-20,0
,291.638,,296.666,292.899,79407.923,99587.684,-0.258,,2.835,0.098,0.001,-0.001,0.0,27.873,0.739,22666.254,93.519,,,0.368,2.539,0.521,28.619,3.064,,298.392,298.943,281.428,288.718,93.667,99.146,94.467,95.178,1.521,,76.426,2022-08-20 21:30:00+05:30,0.0,2022-08-20 16:00:00,2022-08-20,0
,299.84,301.191,300.025,290.073,76662.051,96601.959,-0.305,,,,,-0.0,-0.0,,,,102.837,,0.05,0.188,1.373,,30.52,2.873,,278.234,277.545,,287.09,100.004,93.469,,102.702,1.359,30.336,77.092,2022-08-20 22:30:00+05:30,0.001,2022-08-20 17:00:00,2022-08-20,0
,,292.637,282.301,295.041,76917.848,96958.402,-0.523,-0.693,2.468,0.018,-0.002,0.001,0.001,,0.932,22557.089,72.043,-0.0,0.018,0.092,,0.872,35.768,2.603,,303.116,298.834,282.978,303.036,,97.02,87.436,101.237,1.417,,76.282,2022-08-20 23:30:00+05:30,-0.0,2022-08-20 18:00:00,2022-08-20,0
,,288.095,280.83,290.214,73336.564,101525.157,-0.472,,,-0.012,,0.001,-0.0,24.706,0.936,,40.122,,-0.019,0.018,0.2,1.024,28.883,3.339,,444.082,294.635,,295.56,115.18,68.998,59.961,97.12,1.278,53.09,80.907,2022-08-21 00:30:00+05:30,-0.002,2022-08-20 19:00:00,2022-08-21,0
,302.179,296.438,281.628,280.883,,102831.826,,-0.874,3.354,-0.018,0.0,0.002,-0.001,44.388,0.999,38173.42,23.164,-0.001,,-0.009,0.19,1.002,29.898,3.428,,,291.19,292.39,301.917,71.037,65.151,59.756,90.289,,31.742,79.354,2022-08-21 01:30:00+05:30,0.001,2022-08-20 20:00:00,2022-08-21,0
,289.13,,302.245,,148959.767,97407.1,-0.562,-1.165,3.614,-0.023,,0.001,0.001,24.997,1.005,23943.004,17.697,0.001,-0.027,-0.035,0.062,1.341,,3.608,,306.975,,300.943,287.583,71.297,67.444,,,1.268,32.479,75.033,2022-08-21 02:30:00+05:30,,2022-08-20 21:00:00,2022-08-21,0
,288.343,292.159,273.83,,,100952.507,-0.679,-1.534,3.923,-0.027,0.0,0.0,-0.0,25.853,,23532.69,23.121,0.001,-0.025,-0.037,,1.254,,3.681,,295.383,299.259,,282.655,70.544,66.761,59.259,95.729,0.906,29.759,75.178,2022-08-21 03:30:00+05:30,0.002,2022-08-20 22:00:00,2022-08-21,0
,,,296.23,272.67,78531.129,103616.964,-0.38,-0.816,3.948,-0.028,0.0,,,26.1,,24079.734,10.367,,-0.032,-0.05,0.02,1.715,23.559,3.929,,564.953,,,296.704,72.614,,63.056,96.662,,29.671,74.456,2022-08-21 04:30:00+05:30,-0.001,2022-08-20 23:00:00,2022-08-21,0
